Rod Laver Arena,"Melbourne, Australia",15-Sep-10,https://www.metallica.com/events/event-10790.html
Bjk Inonu Stadium,"Istanbul, Turkey",27-Jun-10,https://www.metallica.com/events/event-10789.html
Romexpo,"Bucharest, Romania",26-Jun-10,https://www.metallica.com/events/event-10788.html
Terra Vibe Park,"Athens, Greece",24-Jun-10,https://www.metallica.com/events/event-10787.html
Vasil Levski Stadium,"Sofia, Bulgaria",22-Jun-10,https://www.metallica.com/events/event-10786.html
Milovice Airfield,"Prague, Czech Republic",19-Jun-10,https://www.metallica.com/events/event-10785.html
Degenaupark,"Jonschwil, Switzerland",18-Jun-10,https://www.metallica.com/events/event-10784.html
Bemowo Airport,"Warsaw, Poland",16-Jun-10,https://www.metallica.com/events/event-10783.html
Ciudad Del Rock,"Madrid, Spain",14-Jun-10,https://www.metallica.com/events/event-10782.html
Halle Tony Garnier,"Lyon, France",23-May-10,https://www.metallica.com/events/event-10781.html
Ramat Gan Stadium,"Tel Aviv, Israel",22-May-10,https://www.metallica.com/events/event-10780.html
Pavilhão Atlântico,"Lisbon, Portugal",19-May-10,https://www.metallica.com/events/event-10779.html
Pavilhão Atlântico,"Lisbon, Portugal",18-May-10,https://www.metallica.com/events/event-10778.html
Zagreb Hippodrome,"Zagreb, Croatia",16-May-10,https://www.metallica.com/events/event-10777.html
Puskás Ferenc Stadion,"Budapest, Hungary",14-May-10,https://www.metallica.com/events/event-10776.html
Odyssey Arena,"Belfast, Northern Ireland, Northern Ireland",12-May-10,https://www.metallica.com/events/event-12483.html
Odyssey Arena,"Belfast, Northern Ireland, Northern Ireland",11-May-10,https://www.metallica.com/events/event-12482.html
Sk Olimpiisky,"Moscow, Russia",25-Apr-10,https://www.metallica.com/events/event-10775.html
Sk Olimpiisky,"Moscow, Russia",24-Apr-10,https://www.metallica.com/events/event-10774.html
Siemens Arena,"Vilnius, Lithuania",21-Apr-10,https://www.metallica.com/events/event-10773.html
Siemens Arena,"Vilnius, Lithuania",20-Apr-10,https://www.metallica.com/events/event-10772.html
Saku Suurhall,"Tallinn, Estonia",18-Apr-10,https://www.metallica.com/events/event-10771.html
Riga Arena,"Riga, Latvia",18-Apr-10,https://www.metallica.com/events/event-10770.html
Riga Arena,"Riga, Latvia",17-Apr-10,https://www.metallica.com/events/event-10769.html
Telenor Arena,"Oslo, Norway",14-Apr-10,https://www.metallica.com/events/event-10768.html
Telenor Arena,"Oslo, Norway",13-Apr-10,https://www.metallica.com/events/event-10767.html
Coliseo De Puerto Rico José Miguel Agrelot,"San Juan, Puerto Rico",14-Mar-10,https://www.metallica.com/events/event-10766.html
Campos De Beisbol De La Rinconada,"Caracas, Venezuela",12-Mar-10,https://www.metallica.com/events/event-10765.html
Parque Simón Bolívar,"Bogotá, Colombia",10-Mar-10,https://www.metallica.com/events/event-10764.html
Figali Convention Center,"Panama City, Panama",8-Mar-10,https://www.metallica.com/events/event-10763.html
Ricardo Saprissa Stadium,"San José, Costa Rica",7-Mar-10,https://www.metallica.com/events/event-10762.html
Estadio Mateo Flores,"Guatemala City, Guatemala",5-Mar-10,https://www.metallica.com/events/event-10761.html
Estadio Universitario De Monterrey,"Monterrey, Mexico",3-Mar-10,https://www.metallica.com/events/event-10760.html
Estadio Tres De Marzo,"Guadalajara, Mexico",1-Mar-10,https://www.metallica.com/events/event-10759.html
Morumbi Stadium,"São Paulo, Brazil",31-Jan-10,https://www.metallica.com/events/event-10758.html
Morumbi Stadium,"São Paulo, Brazil",30-Jan-10,https://www.metallica.com/events/event-10757.html
Parque Condor,"Porto Alegre, Brazil",28-Jan-10,https://www.metallica.com/events/event-10756.html
Club Hipico,"Santiago, Chile",26-Jan-10,https://www.metallica.com/events/event-10755.html
Orfeo Superdomo,"Córdoba, Argentina",24-Jan-10,https://www.metallica.com/events/event-10754.html
River Plate Stadium,"Buenos Aires, Argentina",22-Jan-10,https://www.metallica.com/events/event-10753.html
River Plate Stadium,"Buenos Aires, Argentina",21-Jan-10,https://www.metallica.com/events/event-10752.html
Estadio San Marcos,"Lima, Peru",19-Jan-10,https://www.metallica.com/events/event-10751.html
Hp Pavilion,"San Jose, California, United States",12-Dec-09,https://www.metallica.com/events/event-10750.html
Honda Center,"Anaheim, California, United States",10-Dec-09,https://www.metallica.com/events/event-10749.html
Arco Arena,"Sacramento, California, United States",8-Dec-09,https://www.metallica.com/events/event-10748.html
Idaho Center,"Boise, Idaho, United States",7-Dec-09,https://www.metallica.com/events/event-10747.html
Mandalay Bay,"Las Vegas, Nevada, United States",5-Dec-09,https://www.metallica.com/events/event-10746.html
Madison Square Garden,"New York, New York, United States",15-Nov-09,https://www.metallica.com/events/event-10745.html
Madison Square Garden,"New York, New York, United States",14-Nov-09,https://www.metallica.com/events/event-10744.html
Times Union Center,"Albany, New York, United States",12-Nov-09,https://www.metallica.com/events/event-10743.html
Hsbc Arena,"Buffalo, New York, United States",10-Nov-09,https://www.metallica.com/events/event-10742.html
Van Andel Arena,"Grand Rapids, Michigan, United States",9-Nov-09,https://www.metallica.com/events/event-10741.html
Scotiabank Place,"Ottawa, Ontario, Canada",3-Nov-09,https://www.metallica.com/events/event-10740.html
Colisee Pepsi,"Quebec City, Quebec, Canada",1-Nov-09,https://www.metallica.com/events/event-10739.html
Colisee Pepsi,"Quebec City, Quebec, Canada",31-Oct-09,https://www.metallica.com/events/event-10738.html
Madison Square Garden,"New York, New York, United States",30-Oct-09,https://www.metallica.com/events/event-10737.html
Scotiabank Place,"Ottawa, Ontario, Canada",29-Oct-09,https://www.metallica.com/events/event-10736.html
Air Canada Centre,"Toronto, Ontario, Canada",27-Oct-09,https://www.metallica.com/events/event-10735.html
Air Canada Centre,"Toronto, Ontario, Canada",26-Oct-09,https://www.metallica.com/events/event-10734.html
Time Warner Cable Arena,"Charlotte, North Carolina, United States",18-Oct-09,https://www.metallica.com/events/event-10733.html
John Paul Jones Arena,"Charlottesville, Virginia, United States",17-Oct-09,https://www.metallica.com/events/event-10732.html
Quicken Loans Arena,"Cleveland, Ohio, United States",15-Oct-09,https://www.metallica.com/events/event-10731.html
Target Center,"Minneapolis, Minnesota, United States",13-Oct-09,https://www.metallica.com/events/event-10730.html
Mts Centre,"Winnipeg, Manitoba, Canada",12-Oct-09,https://www.metallica.com/events/event-10729.html
Philips Arena,"Atlanta, Georgia, United States",4-Oct-09,https://www.metallica.com/events/event-10728.html
St. Pete Times Forum,"Tampa, Florida, United States",3-Oct-09,https://www.metallica.com/events/event-10727.html
Bank Atlantic Center,"Ft. Lauderdale, Florida, United States",1-Oct-09,https://www.metallica.com/events/event-10726.html
American Airlines Center,"Dallas, Texas, United States",29-Sep-09,https://www.metallica.com/events/event-10725.html
At&T Center,"San Antonio, Texas, United States",28-Sep-09,https://www.metallica.com/events/event-10724.html
Bell Centre,"Montreal, Quebec, Canada",20-Sep-09,https://www.metallica.com/events/event-10723.html
Bell Centre,"Montreal, Quebec, Canada",19-Sep-09,https://www.metallica.com/events/event-10722.html
Conseco Fieldhouse,"Indianapolis, Indiana, United States",17-Sep-09,https://www.metallica.com/events/event-10721.html
Us Bank Arena,"Cincinnati, Ohio, United States",15-Sep-09,https://www.metallica.com/events/event-10720.html
Sommet Center,"Nashville, Tennessee, United States",14-Sep-09,https://www.metallica.com/events/event-10719.html
Marin Veterans' Memorial Auditorium,"San Rafael, California, United States",11-Sep-09,https://www.metallica.com/events/event-10718.html
Knebworth House,"Stevenage, England",2-Aug-09,https://www.metallica.com/events/event-12481.html
Marlay Park,"Dublin, Ireland",1-Aug-09,https://www.metallica.com/events/event-10717.html
Oslo Spektrum,"Oslo, Norway",30-Jul-09,https://www.metallica.com/events/event-10716.html
Forum Copenhagen,"Copenhagen, Denmark",28-Jul-09,https://www.metallica.com/events/event-10715.html
Forum Copenhagen,"Copenhagen, Denmark",27-Jul-09,https://www.metallica.com/events/event-10714.html
Kirjurinluoto Concert Park,"Pori, Finland",25-Jul-09,https://www.metallica.com/events/event-10713.html
Forum Copenhagen,"Copenhagen, Denmark",23-Jul-09,https://www.metallica.com/events/event-10712.html
Forum Copenhagen,"Copenhagen, Denmark",22-Jul-09,https://www.metallica.com/events/event-10711.html
Forum Copenhagen,"Copenhagen, Denmark",20-Jul-09,https://www.metallica.com/events/event-10710.html
Hultsfreds Folkets Park,"Hultsfred, Sweden",18-Jul-09,https://www.metallica.com/events/event-10709.html
Hallenstadion,"Zürich, Switzerland",16-Jul-09,https://www.metallica.com/events/event-10708.html
Palacio De Deportes De La Comunidad De Madrid,"Madrid, Spain",14-Jul-09,https://www.metallica.com/events/event-10707.html
Palacio De Deportes De La Comunidad De Madrid,"Madrid, Spain",13-Jul-09,https://www.metallica.com/events/event-10706.html
Parc Del Fòrum,"Barcelona, Spain",11-Jul-09,https://www.metallica.com/events/event-10705.html
Passeio Marítimo De Algés,"Lisbon, Portugal",9-Jul-09,https://www.metallica.com/events/event-10704.html
Antic Arena,"Nimes, France",7-Jul-09,https://www.metallica.com/events/event-10703.html
Werchterpark,"Werchter, Belgium",5-Jul-09,https://www.metallica.com/events/event-10702.html
Hockenheimring,"Hockenheim, Germany",4-Jul-09,https://www.metallica.com/events/event-10701.html
Palalottomatica,"Rome, Italy",24-Jun-09,https://www.metallica.com/events/event-10700.html
Mediolanum Forum Di Assago,"Milan, Italy",22-Jun-09,https://www.metallica.com/events/event-10699.html
Goffertpark,"Nijmegen, Netherlands",20-Jun-09,https://www.metallica.com/events/event-10698.html
Pannonia Fields Ii,"Nickelsdorf, Austria",19-Jun-09,https://www.metallica.com/events/event-10697.html
Oslo Spektrum,"Oslo, Norway",17-Jun-09,https://www.metallica.com/events/event-10696.html
Hartwall Arena,"Helsinki, Finland",15-Jun-09,https://www.metallica.com/events/event-10695.html
Hartwall Arena,"Helsinki, Finland",14-Jun-09,https://www.metallica.com/events/event-10694.html
Foro Sol,"Mexico City, Mexico",7-Jun-09,https://www.metallica.com/events/event-10693.html
Foro Sol,"Mexico City, Mexico",6-Jun-09,https://www.metallica.com/events/event-10692.html
Foro Sol,"Mexico City, Mexico",4-Jun-09,https://www.metallica.com/events/event-10691.html
Lanxess Arena,"Cologne, Germany",17-May-09,https://www.metallica.com/events/event-10690.html
König-Pilsener-Arena,"Oberhausen, Germany",16-May-09,https://www.metallica.com/events/event-10689.html
Wiener Stadthalle,"Vienna, Austria",14-May-09,https://www.metallica.com/events/event-10688.html
Color Line Arena,"Hamburg, Germany",12-May-09,https://www.metallica.com/events/event-10687.html
Festhalle,"Frankfurt, Germany",11-May-09,https://www.metallica.com/events/event-10686.html
Hanns-Martin-Schleyer-Halle,"Stuttgart, Germany",9-May-09,https://www.metallica.com/events/event-10685.html
Leipzig Arena,"Leipzig, Germany",7-May-09,https://www.metallica.com/events/event-10684.html
Olympiahalle,"Munich, Germany",6-May-09,https://www.metallica.com/events/event-10683.html
Stockholm Globe Arena,"Stockholm, Sweden",4-May-09,https://www.metallica.com/events/event-10682.html
Cleveland Public Hall,"Cleveland, Ohio, United States",4-Apr-09,https://www.metallica.com/events/event-10681.html
Palais Omnisports De Paris - Bercy,"Paris, France",2-Apr-09,https://www.metallica.com/events/event-10680.html
Palais Omnisports De Paris - Bercy,"Paris, France",1-Apr-09,https://www.metallica.com/events/event-10679.html
Ahoy,"Rotterdam, Netherlands",30-Mar-09,https://www.metallica.com/events/event-10678.html
O2 Arena,"London, England",28-Mar-09,https://www.metallica.com/events/event-12480.html
Secc,"Glasgow, Scotland, Scotland",26-Mar-09,https://www.metallica.com/events/event-12479.html
Lg Arena,"Birmingham, England",25-Mar-09,https://www.metallica.com/events/event-12478.html
Stubb'S Bbq,"Austin, Texas, United States",20-Mar-09,https://www.metallica.com/events/event-10677.html
Stockholm Globe Arena,"Stockholm, Sweden",8-Mar-09,https://www.metallica.com/events/event-10676.html
Stockholm Globe Arena,"Stockholm, Sweden",7-Mar-09,https://www.metallica.com/events/event-10675.html
Sportpaleis,"Antwerp, Belgium",5-Mar-09,https://www.metallica.com/events/event-10674.html
Metro Radio Arena,"Newcastle, England",3-Mar-09,https://www.metallica.com/events/event-12477.html
O2 Arena,"London, England",2-Mar-09,https://www.metallica.com/events/event-12476.html
Sheffield Arena,"Sheffield, England",28-Feb-09,https://www.metallica.com/events/event-12475.html
Manchester Evening News Arena,"Manchester, England",26-Feb-09,https://www.metallica.com/events/event-12474.html
Trent Fm Arena,"Nottingham, England",25-Feb-09,https://www.metallica.com/events/event-12473.html
Prudential Center,"Newark, New Jersey, United States",1-Feb-09,https://www.metallica.com/events/event-10673.html
Prudential Center,"Newark, New Jersey, United States",31-Jan-09,https://www.metallica.com/events/event-10672.html
Nassau Veteran'S Memorial Coliseum,"Uniondale, New York, United States",29-Jan-09,https://www.metallica.com/events/event-10671.html
Allstate Arena,"Chicago, Illinois, United States",27-Jan-09,https://www.metallica.com/events/event-10670.html
Allstate Arena,"Chicago, Illinois, United States",26-Jan-09,https://www.metallica.com/events/event-10669.html
Td Banknorth Garden,"Boston, Massachusetts, United States",18-Jan-09,https://www.metallica.com/events/event-10668.html
Wachovia Center,"Philadelphia, Pennsylvania, United States",17-Jan-09,https://www.metallica.com/events/event-10667.html
Verizon Center,"Washington, D.C., United States",15-Jan-09,https://www.metallica.com/events/event-12497.html
Joe Louis Arena,"Detroit, Michigan, United States",13-Jan-09,https://www.metallica.com/events/event-10666.html
Bradley Center,"Milwaukee, Wisconsin, United States",12-Jan-09,https://www.metallica.com/events/event-10665.html
Oracle Arena,"Oakland, California, United States",20-Dec-08,https://www.metallica.com/events/event-10664.html
Great Western Forum,"Los Angeles, California, United States",18-Dec-08,https://www.metallica.com/events/event-10663.html
Great Western Forum,"Los Angeles, California, United States",17-Dec-08,https://www.metallica.com/events/event-10662.html
Cox Arena,"San Diego, California, United States",15-Dec-08,https://www.metallica.com/events/event-10661.html
Save Mart Center,"Fresno, California, United States",13-Dec-08,https://www.metallica.com/events/event-10660.html
Citizens Business Bank Arena,"Ontario, California, United States",12-Dec-08,https://www.metallica.com/events/event-10659.html
Rexall Place,"Edmonton, Alberta, Canada",7-Dec-08,https://www.metallica.com/events/event-10658.html
Pengrowth Saddledome,"Calgary, Alberta, Canada",5-Dec-08,https://www.metallica.com/events/event-10657.html
